"event","twitter_id","created_at","text","description"
"24 Hours of Le Mans","744507760956551168","2016-06-19 12:30:00","It has come down to this. 30 minutes to go & the gap at the front is just 34 seconds Gap increased by Toyota by quicker pit stop. #LeMans24","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744400708187885568","2016-06-19 05:25:00","Another two cars into the gravel, both LMP2s: the No. 30 ESM and the No. 43. Exhaustion taking a toll? #LeMans24","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744519224173813760","2016-06-19 13:16:00","What an incredible ending to a 24 hour race! Wow. #LeMans24  #Toyota  #Porsche — watching 24 Heures du Mans","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744454884896968704","2016-06-19 09:00:00","Matt is now heading out for his next run with 4 hours remaining #LeMans24 https://t.co/0wTjA8pWzY","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744165845132259329","2016-06-18 13:52:00","@carltonkirby @DamienFaulkner @24hoursoflemans   I hope they put enough fuel in the #Audi R8 safety car!! 😳😊  #LeMans24","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744333914722865152","2016-06-19 01:00:00","Hour 12 Recap of the #LeMans24 halfway now 34, LmP1 7 Audi off only 12 more hours to go","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744165185456308225","2016-06-18 13:49:00","The Weather God has listened to us! @circuitamericas! Safety car still on track but we saw the blue sky! #LeMans24 https://t.co/lZPy3VxnaF","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744524071476436992","2016-06-19 13:35:00","@radiolemans @specutainment I had a Spirit of the Race. Now I'm just stunned. Thanks all for a fabulous time. #LeMans24","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744243370696970240","2016-06-18 19:00:00","#LeMans24 after 6 hrs: #919Hybrid no 1 P2 due to earlier pit stop, no 2 on P4. Still 5 cars in same lap @Chopard https://t.co/cpYiIraBKu","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744509909669142528","2016-06-19 12:39:00","ACO go fuck yourself with the bullshit penalty for the #82 #LeMans24","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744296178938941440","2016-06-18 22:30:00","Porsche #1 has rejoined after 75 minute stop #LEMANS24 https://t.co/VTnBduIYUS","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744511273052811264","2016-06-19 12:44:00","With 15 minutes to go in #LeMans24 the garage is packed with people. @24hoursoflemans @FIAWEC #PorscheLeMans https://t.co/4GLx4TQ1r8","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744461682903224320","2016-06-19 09:27:00","Big problems for the #44 Manor LMP2 as its smashes the barrier #LeMans24","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744164709222465536","2016-06-18 13:47:00","Meanwhile in #LeMans24 after 46 mins cars still behind Safety Car - no racing - crowd not happy. Very reminiscent of MonacoGP #F1 this year","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"French Open Finals","739110362105139200","2016-06-04 15:03:00","We have a new CHAMPION! Garbine Muguruza wins her first Grand Slam title, beating Serena Williams 7-5, 6-4 at #RG16. https://t.co/ZfTFZlsg3B","The 2016 French Open was a tennis tournament played on outdoor clay courts. It was the 115th edition of the French Open and the second Grand Slam event of the year. It took place at the Stade Roland Garros from 22 May to 5 June and consisted of events for professional players in singles, doubles and mixed doubles play."
"French Open Finals","739491468369350656","2016-06-05 16:17:00","200 weeks at No. 1, $100 million, 8th man with career Grand Slam and 3rd with all 4 majors at once. Not a bad #RG16 for champion @DjokerNole","The 2016 French Open was a tennis tournament played on outdoor clay courts. It was the 115th edition of the French Open and the second Grand Slam event of the year. It took place at the Stade Roland Garros from 22 May to 5 June and consisted of events for professional players in singles, doubles and mixed doubles play."
"French Open Finals","739491536405200896","2016-06-05 16:18:00","#Djokovic has achieved his Career Grand Slam! Congrats! #headtennis #RG16 https://t.co/LBMmCV7W0O","The 2016 French Open was a tennis tournament played on outdoor clay courts. It was the 115th edition of the French Open and the second Grand Slam event of the year. It took place at the Stade Roland Garros from 22 May to 5 June and consisted of events for professional players in singles, doubles and mixed doubles play."
"French Open Finals","739456761267167232","2016-06-05 14:00:00","FIRST STRIKE! 🎾  Andy Murray takes the first set 6-3.  Neither have won this tournament!  #RG16 #DjokovicMurray🏆 https://t.co/rojNNZe6FK","The 2016 French Open was a tennis tournament played on outdoor clay courts. It was the 115th edition of the French Open and the second Grand Slam event of the year. It took place at the Stade Roland Garros from 22 May to 5 June and consisted of events for professional players in singles, doubles and mixed doubles play."
"French Open Finals","739487066283708416","2016-06-05 16:00:00","Can't wait to see how Novak is going to celebrate this victory. He deserves it Ajdemoooooo #RolandGarros #RG16","The 2016 French Open was a tennis tournament played on outdoor clay courts. It was the 115th edition of the French Open and the second Grand Slam event of the year. It took place at the Stade Roland Garros from 22 May to 5 June and consisted of events for professional players in singles, doubles and mixed doubles play."
"French Open Finals","739098550085292032","2016-06-04 14:16:00","World No 4 Garbine Muguruza takes the first set 7-5. #RG16","The 2016 French Open was a tennis tournament played on outdoor clay courts. It was the 115th edition of the French Open and the second Grand Slam event of the year. It took place at the Stade Roland Garros from 22 May to 5 June and consisted of events for professional players in singles, doubles and mixed doubles play."
"French Open Finals","739489532345733120","2016-06-05 16:10:00","Murray holds, now Nole has the second chance to serve for the title 5-4 #rg16","The 2016 French Open was a tennis tournament played on outdoor clay courts. It was the 115th edition of the French Open and the second Grand Slam event of the year. It took place at the Stade Roland Garros from 22 May to 5 June and consisted of events for professional players in singles, doubles and mixed doubles play."
"French Open Finals","739109329438150656","2016-06-04 14:59:00","Serena saves four match points and holds; Muguruza to serve for the title at 7-5, 5-4. #RG16","The 2016 French Open was a tennis tournament played on outdoor clay courts. It was the 115th edition of the French Open and the second Grand Slam event of the year. It took place at the Stade Roland Garros from 22 May to 5 June and consisted of events for professional players in singles, doubles and mixed doubles play."
"French Open Finals","739490655609589760","2016-06-05 16:14:00","Championship Point #Djokovic #RG16","The 2016 French Open was a tennis tournament played on outdoor clay courts. It was the 115th edition of the French Open and the second Grand Slam event of the year. It took place at the Stade Roland Garros from 22 May to 5 June and consisted of events for professional players in singles, doubles and mixed doubles play."
"French Open Finals","739106732127846402","2016-06-04 14:49:00","Muguruza holds and leads 5-3 in the 2nd!! One game away from her 1st Grand Slam title. Let's go Garbiñe!! 💪. #RG16","The 2016 French Open was a tennis tournament played on outdoor clay courts. It was the 115th edition of the French Open and the second Grand Slam event of the year. It took place at the Stade Roland Garros from 22 May to 5 June and consisted of events for professional players in singles, doubles and mixed doubles play."
"French Open Finals","739450386654728193","2016-06-05 13:34:00","😱 Great start! Come on Andy! #RG16","The 2016 French Open was a tennis tournament played on outdoor clay courts. It was the 115th edition of the French Open and the second Grand Slam event of the year. It took place at the Stade Roland Garros from 22 May to 5 June and consisted of events for professional players in singles, doubles and mixed doubles play."
"French Open Finals","739096600954294272","2016-06-04 14:08:00","#FrenchOpenFinal: What a time for Muguruza to break again. She is up 6-5 and will serve for the first set #RG16 https://t.co/NvIs1cHIfa","The 2016 French Open was a tennis tournament played on outdoor clay courts. It was the 115th edition of the French Open and the second Grand Slam event of the year. It took place at the Stade Roland Garros from 22 May to 5 June and consisted of events for professional players in singles, doubles and mixed doubles play."
"French Open Finals","739458444978049026","2016-06-05 14:06:00","Best tennis from Andy Murray is coming out right now #RG16","The 2016 French Open was a tennis tournament played on outdoor clay courts. It was the 115th edition of the French Open and the second Grand Slam event of the year. It took place at the Stade Roland Garros from 22 May to 5 June and consisted of events for professional players in singles, doubles and mixed doubles play."
