event	event_id	twitter_id	created_at	text	news
Stanley Cup Playoffs Final Game 7	50062	7.42371E+17	6/13/2016 15:00	Congratulations to former @ctgatorshockey @NickBonino and winning the #StanleyCup #GatorsNation #GatorsHockey https://t.co/p2sWcP8Gsm	0
Stanley Cup Playoffs Final Game 7	23184	7.42187E+17	6/13/2016 2:48	Way to go Pens!! Another trophy for Pittsburgh!!! #StanleyCup #Penguins	0.5
Stanley Cup Playoffs Final Game 7	43869	7.42201E+17	6/13/2016 3:44	I feel bad for Jones, he played amazing. But the Pens looked amazing as a whole out there this post-season. #StanleyCup	0
Stanley Cup Playoffs Final Game 7	4704	7.42152E+17	6/13/2016 0:30	#StanleyCup #Penguins if we don't win I'm gonna cry please don't make me cry	0
Stanley Cup Playoffs Final Game 7	35926	7.4219E+17	6/13/2016 3:01	There was the actual #KesselRun. Sorry Han Solo. #StarWars #StanleyCup	0
Stanley Cup Playoffs Final Game 7	47089	7.42233E+17	6/13/2016 5:52	So sad we didn't win the #StanleyCup  It was a great season for us Sharks though. A damn good effort to get that Stanley Cup.	0
Stanley Cup Playoffs Final Game 7	17798	7.42186E+17	6/13/2016 2:44	A just-turned 22 year old is about to backstop a Stanley Cup win... And with coach with only 1/2 a year under his belt. Wow #StanleyCup	0.5
Stanley Cup Playoffs Final Game 7	3322	7.42149E+17	6/13/2016 0:16	COME ON SHARKS!!!!! #SJSharks #FinishPitt #StanleyCup	0
Stanley Cup Playoffs Final Game 7	29966	7.42188E+17	6/13/2016 2:53	#PittsburghPenguins Congrats for winning the #StanleyCup once again!	0
Stanley Cup Playoffs Final Game 7	25935	7.42187E+17	6/13/2016 2:49	Pittsburgh + Wilkes-Barre = #StanleyCup !!!!!!!!!!!!	0
Stanley Cup Playoffs Final Game 7	42243	7.42197E+17	6/13/2016 3:26	What a shame ðŸ§ðŸ’ðŸ§ #StanleyCup https://t.co/zn7dPFUJ84	0
Stanley Cup Playoffs Final Game 7	51938	7.42469E+17	6/13/2016 21:29	@AutismSpeaksPGH Great Work Pittsburgh for raising $400,000 in support of autism awareness. And Fantastic job winning #StanleyCup #Penguins	0.5
Stanley Cup Playoffs Final Game 7	31832	7.42189E+17	6/13/2016 2:55	Since we're big on Championship rings, here's a look at the 2009 #Pens ring! Congrats, 2016 #StanleyCup Champs! https://t.co/ARW5ICGiBu	0
Stanley Cup Playoffs Final Game 7	7867	7.42164E+17	6/13/2016 1:17	@martin_jones31 is looking just a wee bit clutch tonight...#StanleyCup #NHL	0
Stanley Cup Playoffs Final Game 7	9057	7.42167E+17	6/13/2016 1:28	We have a hockey game now! #PITvsSJS #StanleyCup	0
Stanley Cup Playoffs Final Game 7	1749	7.42135E+17	6/12/2016 23:23	@penguins let's bring home the cup #StanleyCup #watchparty #Penguins https://t.co/yJIbnAV7PR	0
Stanley Cup Playoffs Final Game 7	11108	7.42172E+17	6/13/2016 1:48	According to @accuweather it's 66 degrees now. Just sayin' #Pens #StanleyCup	0.5
Stanley Cup Playoffs Final Game 7	266	7.41966E+17	6/12/2016 12:10	@penguins get another crack at winning the #StanleyCup tonight as they face @SanJoseSharks in Game 6 in Cali. #LetsGoPens #BringStanleyHome	0.5
Stanley Cup Playoffs Final Game 7	45626	7.42211E+17	6/13/2016 4:25	Got a spot waiting for the new pennant! #LetsGoPens @CBSPittsburgh #StanleyCup #2016Champs! https://t.co/vdl6wGpkGD	0
Stanley Cup Playoffs Final Game 7	11438	7.42173E+17	6/13/2016 1:53	Are you watching the #StanleyCup ?	0
Stanley Cup Playoffs Final Game 7	23077	7.42187E+17	6/13/2016 2:48	Great day to be a Penguins fan #StanleyCup	0
Stanley Cup Playoffs Final Game 7	2556	7.42145E+17	6/13/2016 0:02	#StanleyCup STEAM Move - UNDER 5 (+110) PIT-SJS Public Heavy on OVER - Wiseguys Limit Book's Exposure. https://t.co/LJzcu2VIy1	0
Stanley Cup Playoffs Final Game 7	7654	7.42162E+17	6/13/2016 1:09	@penguins #StanleyCup #LETSGOPENS  win it!! #pens, be as strong as our love for you!	0
Stanley Cup Playoffs Final Game 7	51497	7.42436E+17	6/13/2016 19:20	.@PaulZeise: A repeat is unlikely, so savor this Penguins #StanleyCup https://t.co/Yf1xcQLlTW https://t.co/elzzQtRQu2	0
Stanley Cup Playoffs Final Game 7	31131	7.42188E+17	6/13/2016 2:54	I called it. What a joke. #StanleyCup	0
Stanley Cup Playoffs Final Game 7	12855	7.42179E+17	6/13/2016 2:18	@SanJoseSharks will win their first #StanleyCup in franchise history. #RNGCLPlayoffs2016 https://t.co/W2Kpi5SGq3	0
Stanley Cup Playoffs Final Game 7	36427	7.4219E+17	6/13/2016 3:02	@penguins champions!!!!!!  ðŸ†ðŸ†ðŸ†ðŸ† #StanleyCup	0.5
Stanley Cup Playoffs Final Game 7	8953	7.42167E+17	6/13/2016 1:27	SCORE! @SanJoseSharks!  Nice shot! #StanleyCup #StanleyCupFinal #SJSharks #SJSvsPIT	0
Stanley Cup Playoffs Final Game 7	7771	7.42163E+17	6/13/2016 1:15	@SanJoseSharks if I can wake up to follow the game from Nepal, you sure as hell should wake up and put a fight in for the #StanleyCup	0
Stanley Cup Playoffs Final Game 7	7578	7.42161E+17	6/13/2016 1:05	Awesome tribute to Gordie Howe aka Mr. Hockey. #StanleyCup	0
Stanley Cup Playoffs Final Game 7	48645	7.42319E+17	6/13/2016 11:34	It should be a city-wide take the day off and celebrate the pens day... ðŸ¤—ðŸ§ðŸ’ #StanleyCup #Pittsburgh	0
Stanley Cup Playoffs Final Game 7	16570	7.42186E+17	6/13/2016 2:43	Party time in #Pittsburgh #StanleyCup	0
Stanley Cup Playoffs Final Game 7	33031	7.42189E+17	6/13/2016 2:56	I love this year after year .....#StanleyCup	0
Stanley Cup Playoffs Final Game 7	18614	7.42186E+17	6/13/2016 2:45	Pens!!!! #StanleyCup	0
Stanley Cup Playoffs Final Game 7	44661	7.42205E+17	6/13/2016 3:58	Cuba Gooding Jr. to play Crosby in upcoming 2016 @penguins #StanleyCup doc	0
Stanley Cup Playoffs Final Game 7	47331	7.4224E+17	6/13/2016 6:19	Stanley Cup finals, imagine this, @espn talks about soccer, baseball, and Draymond Green for an hour on @SportsCenter #StanleyCup #loyalties	0
Stanley Cup Playoffs Final Game 7	32511	7.42189E+17	6/13/2016 2:56	Stand up! The #StanleyCup has arrived!	0
Stanley Cup Playoffs Final Game 7	20119	7.42186E+17	6/13/2016 2:46	Let this sink in @penguins fans...we're 9 seconds away from being #StanleyCup champions	0
Stanley Cup Playoffs Final Game 7	25809	7.42187E+17	6/13/2016 2:49	PENSSSSSSSSSSSS! #StanleyCup ðŸ§ðŸ§ðŸ§ðŸ§ðŸ§ðŸ§ðŸ§ðŸ§ðŸ§ðŸ§ðŸ§ðŸ§	0.5
Stanley Cup Playoffs Final Game 7	27696	7.42187E+17	6/13/2016 2:50	Pens baby! ðŸ†ðŸ§ðŸ’› #StanleyCup	0
Stanley Cup Playoffs Final Game 7	26195	7.42187E+17	6/13/2016 2:49	Well, #Capitals fans, it could've been worse, ... Oh, wait, no, it couldn't have been worse. #StanleyCup	0
Stanley Cup Playoffs Final Game 7	10361	7.4217E+17	6/13/2016 1:39	Prediction: the next two goals in game 6 will be scored by a Joe and most likely assisted by one too! #NHL #StanleyCup #SJSharksBiteBack	0
Stanley Cup Playoffs Final Game 7	25054	7.42187E+17	6/13/2016 2:49	So happy for @PKessel81!  #StanleyCup	0
Stanley Cup Playoffs Final Game 7	39835	7.42193E+17	6/13/2016 3:13	How does #Murray not get the Conn Smythe? He was outstanding. #pens #StanleyCup	0
Stanley Cup Playoffs Final Game 7	38431	7.42192E+17	6/13/2016 3:07	I'm so happy @penguins got the cup. Especially for @Duper0009! #pens #StanleyCup	0.5
Stanley Cup Playoffs Final Game 7	38934	7.42192E+17	6/13/2016 3:09	Lets go Pens! Lets go Pens, Lets go Pens #StanleyCup	0
Stanley Cup Playoffs Final Game 7	18780	7.42186E+17	6/13/2016 2:45	ðŸ‘ðŸ¾ðŸ‘ðŸ¾ðŸ‘ðŸ¾ðŸ‘ðŸ¾ðŸ‘ðŸ¾ðŸ‘ðŸ¾ðŸ‘ðŸ¾ðŸ‘ðŸ¾ðŸ‘ðŸ¾ðŸ‘ðŸ¾ðŸ‘ðŸ¾ðŸ‘ðŸ¾ðŸ‘ðŸ¾ðŸ‘ðŸ¾ðŸ‘ðŸ¾ðŸ‘ðŸ¾ðŸ‘ðŸ¾ðŸ‘ðŸ¾ðŸ‘ðŸ¾ @penguins win the #StanleyCup!! #WellPlayed @SanJoseSharks!!!	1
Stanley Cup Playoffs Final Game 7	1130	7.42108E+17	6/12/2016 21:34	Pittsburgh ends it tonight ðŸ‘ðŸ½ #StanleyCup	0.5
Stanley Cup Playoffs Final Game 7	47173	7.42236E+17	6/13/2016 6:02	Goodnight from San Jose &amp; the #StanleyCupÂ  Final. #SJSharks #Penguins -- @957thegame https://t.co/Ojx1tmLRNS	0
Stanley Cup Playoffs Final Game 7	47049	7.42232E+17	6/13/2016 5:49	Congrats to the real #StanleyCup MVP. #Penguins #StanleyCupFinal #JCVD #MusclesfromBrussels #SuddenDeath https://t.co/Jy83FjPGc6	0
Stanley Cup Playoffs Final Game 7	28054	7.42188E+17	6/13/2016 2:51	My heart breaks for the @SanJoseSharks - slayed all their demons just to fall 2 games short. #StanleyCup ðŸ’”	0
Stanley Cup Playoffs Final Game 7	8100	7.42165E+17	6/13/2016 1:21	Game 6 of the #StanleyCup Final... Why would the NBC app work? Come on...	0
Stanley Cup Playoffs Final Game 7	37403	7.42191E+17	6/13/2016 3:04	HAPPIEST GIRL IN THE WHOLE WIDE WORLD!!! #StanleyCup #Penguins	0
Stanley Cup Playoffs Final Game 7	51329	7.42426E+17	6/13/2016 18:37	The Pens New Top (hot) Dog! #StanleyCup @MapleLeafs https://t.co/ruh3EN5Svn	0
Stanley Cup Playoffs Final Game 7	31938	7.42189E+17	6/13/2016 2:55	Gotta love the Bettman Boo Birds ðŸ˜† #StanleyCup	0
Stanley Cup Playoffs Final Game 7	26744	7.42187E+17	6/13/2016 2:50	I hear fireworks #StanleyCup #Pens #Penguins	0
Stanley Cup Playoffs Final Game 7	52385	7.42501E+17	6/13/2016 23:36	Suffered all day with #StanleyCup hangover. It was sweet torture.  #pens ðŸ’•ðŸ§ðŸ’	0
Stanley Cup Playoffs Final Game 7	36513	7.4219E+17	6/13/2016 3:02	holy penguins !! #kessel #crosby #lemiuex #StanleyCup	0
Stanley Cup Playoffs Final Game 7	34469	7.42189E+17	6/13/2016 2:59	Trying to find link for merch of @penguins #StanleyCup champions.	0
Stanley Cup Playoffs Final Game 7	44210	7.42203E+17	6/13/2016 3:50	PENGUINS WON THE STANLEY CUP!! #StanleyCup	1
Stanley Cup Playoffs Final Game 7	26512	7.42187E+17	6/13/2016 2:50	i swear this is the first year where i just don't even care #StanleyCup	0
Stanley Cup Playoffs Final Game 7	22501	7.42187E+17	6/13/2016 2:47	YAY PENGUINS!!! #StanleyCup #StanleyCupFinal  #Pittsburgh #PittsburghPenguins #PAFOREVER	0
Lenovo Tech World	8254	7.40978E+17	6/9/2016 18:44	Iâ€™m intrigued by the Moto Z, but it doesnâ€™t ship until September?  Unveiled too early. https://t.co/k6yPUuilT5 #LenovoTechWorld #motoz	0.5
Lenovo Tech World	362	7.40594E+17	6/8/2016 17:18	Who is going to be at #LenovoTechWorld ?	0
Lenovo Tech World	5650	7.40947E+17	6/9/2016 16:43	Twenty minutes away from #LenovoTechWorld. People filing in. Join us: https://t.co/Gy3VC5tOwQ #iamlenovo https://t.co/4aUnB1sYvx	1
Lenovo Tech World	2897	7.40786E+17	6/9/2016 6:01	I think the @lenovo Jeep passed by #Atlanta on the road trip to #LenovoTechWorld, and you? https://t.co/589bIkQMNs	0.5
Lenovo Tech World	2449	7.40754E+17	6/9/2016 3:56	I think the @lenovo Jeep passed by #Miami on the road trip to #LenovoTechWorld, and you? https://t.co/AYSZnpArdc	0.5
Lenovo Tech World	12383	7.41234E+17	6/10/2016 11:42	Make sure you show your support with my site...it's everything WWE! https://t.co/2F9pWRU1Pf #WWE #earthquake #LenovoTechWorld #BELIEVE	0
Lenovo Tech World	6768	7.40961E+17	6/9/2016 17:38	#LenovoTechWorld the new #Phab2Pro #Hellyeah #NeverStandStill https://t.co/LwUSnLlGTu	0.5
Lenovo Tech World	12725	7.4128E+17	6/10/2016 14:46	#Lenovo #PHAB2Plus Launched, Sports 64-bit Quad Core LTE &amp; Dual 13MP Main Camera  https://t.co/7fxRjmOs8D via @TeknoGadyet #LenovoTechWorld	1
Lenovo Tech World	9050	7.41004E+17	6/9/2016 20:28	Peanut butter and banana sandwich was #ElvisPresley's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/jiqZ8is4c5	0
Lenovo Tech World	10131	7.41054E+17	6/9/2016 23:46	Peanut butter and banana sandwich was #ElvisPresley's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/818OCnJdnk	0
Lenovo Tech World	4791	7.4092E+17	6/9/2016 14:55	Retweeted Jasmin (@myberlinfashion):  Ready for #lenovotechworld today, but before I'm going on a run! See you... https://t.co/4tkVZj6sfh	0
Lenovo Tech World	651	7.40625E+17	6/8/2016 19:24	Peanut butter and banana sandwich was #BBKing's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/dWPAcPd5D4	0
Lenovo Tech World	2376	7.4075E+17	6/9/2016 3:39	I think the @lenovo Jeep passed by #Miami on the road trip to #LenovoTechWorld, and you? https://t.co/N3L6q2p4gb	0
Lenovo Tech World	3693	7.40883E+17	6/9/2016 12:27	I think the @lenovo Jeep passed by #Miami on the road trip to #LenovoTechWorld, and you? https://t.co/hK2MgzIZUL	0
Lenovo Tech World	523	7.40613E+17	6/8/2016 18:33	I think the @lenovo Jeep passed by #Miami on the road trip to #LenovoTechWorld, and you? https://t.co/oFtZaNbBQ6	0
Lenovo Tech World	3508	7.40871E+17	6/9/2016 11:39	Peanut butter and banana sandwich was #ElvisPresley's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/LBMIQ9h9ET	0
Lenovo Tech World	9776	7.41035E+17	6/9/2016 22:31	@lenovo, the live event is happening at the #PalaceofFineArts on June 9! #LenovoTechWorld https://t.co/JEY3lwv8Lu	1
Lenovo Tech World	10584	7.41076E+17	6/10/2016 1:15	The latest The Larry Lopez Daily! https://t.co/gbs1kbC7Pv Thanks to @julianna12369 @DeniseHenwood @GALAqtik #coffee #lenovotechworld	0
Lenovo Tech World	6413	7.40958E+17	6/9/2016 17:24	Intel 360-degree replay technology is coming to sports: â€œEvery fan can see the game from the perspective they want to see.â€ #LenovoTechWorld	0
Lenovo Tech World	12834	7.41293E+17	6/10/2016 15:35	Peanut butter and banana sandwich was #ElvisPresley's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/TylJBCn4lK	0
Lenovo Tech World	8561	7.40984E+17	6/9/2016 19:10	Thanks to @MeghanWMcCarthy for being my guest product demo assistant today at #LenovoTechWorld https://t.co/GJJVAvwfve	0.5
Lenovo Tech World	10451	7.4107E+17	6/10/2016 0:49	I think the @lenovo Jeep passed by #Miami on the road trip to #LenovoTechWorld, and you? https://t.co/fDpOJlVS3p	0
Lenovo Tech World	10699	7.41082E+17	6/10/2016 1:38	Check out some of the action at the #LenovoTechWorld Demo Area. @Qualcomm... https://t.co/dYtEZm01xb #iamlenovo https://t.co/w0ahhmW8HD	0
Lenovo Tech World	2650	7.40765E+17	6/9/2016 4:39	Mission accomplished! The box made it to San Francisco for #LenovoTechWorld!... https://t.co/UQ7nJh3Bft #iamlenovo https://t.co/4qZswqIut0	1
Lenovo Tech World	9615	7.41028E+17	6/9/2016 22:02	I think the @lenovo Jeep passed by #Atlanta on the road trip to #LenovoTechWorld, and you? https://t.co/4vYwoK4Ek2	0
Lenovo Tech World	2012	7.40733E+17	6/9/2016 2:31	I think the @lenovo Jeep passed by #Miami on the road trip to #LenovoTechWorld, and you? https://t.co/KHlnz1wGkh	0
Lenovo Tech World	1072	7.40664E+17	6/8/2016 21:57	I think the @lenovo Jeep passed by #Atlanta on the road trip to #LenovoTechWorld, and you? https://t.co/9xqQn1IM1g	0
Lenovo Tech World	2007	7.40733E+17	6/9/2016 2:30	Peanut butter and banana sandwich was #ElvisPresley's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/64Ouqf0Dhd	0
Lenovo Tech World	12739	7.41282E+17	6/10/2016 14:51	#Folio is theâ€‹ @lenovoâ€‹ innovation that I could use in my life. #LenovoTechWorld https://t.co/DPkHlOddgD	0
Lenovo Tech World	3648	7.4088E+17	6/9/2016 12:17	@art2gee we hope you are as excited as we are about the big reveal. We can't wait to hear what you think #LenovoTechWorld	0
Lenovo Tech World	3775	7.40887E+17	6/9/2016 12:42	Peanut butter and banana sandwich was #ElvisPresley's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/2BiZcWgr2D	0
Lenovo Tech World	4155	7.40901E+17	6/9/2016 13:38	@lenovo, the live event is happening at the #PalaceofFineArts on June 9! #LenovoTechWorld https://t.co/pmDOZBewPU	0.5
Lenovo Tech World	2280	7.40746E+17	6/9/2016 3:24	I think the @lenovo Jeep passed by #Atlanta on the road trip to #LenovoTechWorld, and you? https://t.co/ey0UoZSjn5	0
Lenovo Tech World	2357	7.4075E+17	6/9/2016 3:37	I think the @lenovo Jeep passed by #Miami on the road trip to #LenovoTechWorld, and you? https://t.co/zlNLD9FhCz	0
Lenovo Tech World	10287	7.41061E+17	6/10/2016 0:15	Lenovo To Continue Making Tango Devices After PHAB2 Pro https://t.co/R9Q3pLVwJJ #ameriporean #LenovoTechWorld... https://t.co/nEDyq5HCk3	1
Lenovo Tech World	9130	7.41008E+17	6/9/2016 20:43	.@Yuanqing_Lenovo kicking off the Moto Goodness at #LenovoTechWorld ! B-) #MotoMakers #motomods #LenovoIN https://t.co/8BCfRXe3aG	1
Lenovo Tech World	1058	7.40663E+17	6/8/2016 21:52	Peanut butter and banana sandwich was #ElvisPresley's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/5m83dr2cgu	0
Lenovo Tech World	3687	7.40882E+17	6/9/2016 12:24	@lenovo #LenovoTechWorld #LenovoIN @LenovoIN I am so excited to see the stream tonight! Team Lenovo is gonna rock San Francisco for sure	0
Lenovo Tech World	1650	7.40712E+17	6/9/2016 1:09	Peanut butter and banana sandwich was #BBKing's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/W2oHubqxjy	0
Lenovo Tech World	8233	7.40978E+17	6/9/2016 18:44	DigitalTrends : How to watch Lenovoâ€™s #TechWorld2016 announcements live, and whatâ€™s coming #LenovoTechWorld â€¦ https://t.co/U88v02lkAY	0
Lenovo Tech World	9091	7.41006E+17	6/9/2016 20:37	I think the @lenovo Jeep passed by #Atlanta on the road trip to #LenovoTechWorld, and you? https://t.co/fhdGKegstP	0
Lenovo Tech World	3110	7.40813E+17	6/9/2016 7:47	Peanut butter and banana sandwich was #BBKing's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/Ofs4Q0Dt2W	0
Lenovo Tech World	3350	7.40848E+17	6/9/2016 10:08	Peanut butter and banana sandwich was #ElvisPresley's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/qjf0EA7LPr	0
Lenovo Tech World	8977	7.41001E+17	6/9/2016 20:16	So happy to be at #LenovoTechWorld! We just got the latest on #motomods from @lenovo friend, @aplusk #motorola https://t.co/HmjxClzZUo	1
Lenovo Tech World	11713	7.41149E+17	6/10/2016 6:03	#Cplus is theâ€‹ @lenovoâ€‹ innovation that I could use in my life. #LenovoTechWorld https://t.co/Ynngwd2Xur	0
Lenovo Tech World	11624	7.41141E+17	6/10/2016 5:33	Peanut butter and banana sandwich was #ElvisPresley's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/5hMfQ4R8gN	0
Lenovo Tech World	8862	7.40996E+17	6/9/2016 19:55	The Moto Mods Projector snaps on #LenovoTechWorld https://t.co/OxCcWgDNyy	1
Lenovo Tech World	1644	7.40712E+17	6/9/2016 1:06	Peanut butter and banana sandwich was #BBKing's favorite breakfast. Bon apetit, @lenovo! #LenovoTechWorld https://t.co/mRPFoNxzhX	0
Lenovo Tech World	2620	7.40763E+17	6/9/2016 4:32	I think the @lenovo Jeep passed by #Miami on the road trip to #LenovoTechWorld, and you? https://t.co/5KkaviZOVR	0
Lenovo Tech World	13040	7.41353E+17	6/10/2016 19:34	#Folio is theâ€‹ @lenovoâ€‹ innovation that I could use in my life. #LenovoTechWorld https://t.co/oAEnz3w0p5	0
Lenovo Tech World	5963	7.40953E+17	6/9/2016 17:05	Last years #LenovoTechWorld was in Beijing but this time in San Francisco. Shows the company's importance for non-China and US	1
Lenovo Tech World	12691	7.41277E+17	6/10/2016 14:33	#Folio is theâ€‹ @lenovoâ€‹ innovation that I could use in my life. #LenovoTechWorld https://t.co/hALG5M9OOA	0
Lenovo Tech World	4065	7.40898E+17	6/9/2016 13:26	@lenovo, the live event is happening at the #PalaceofFineArts on June 9! #LenovoTechWorld https://t.co/BWw3AqoiXb	0
Lenovo Tech World	4385	7.40907E+17	6/9/2016 14:01	#NeverStandStill = New day, new adventure! ó¾˜ðŸ» Can you tell @myberlinfashion &amp; I are ready for #LenovoTechWorld?!... https://t.co/ewa3Yf5U0w	0
Lenovo Tech World	2132	7.40739E+17	6/9/2016 2:55	I think the @lenovo Jeep passed by #Atlanta on the road trip to #LenovoTechWorld, and you? https://t.co/zSuwqCoplz	0
Lenovo Tech World	6416	7.40958E+17	6/9/2016 17:24	Retweeted Nexenta (@nexenta):  Incredible opening keynote! #LenovoTechWorld https://t.co/Z8aSuiKviA https://t.co/u1O8yurS8P	0.5
Lenovo Tech World	1773	7.4072E+17	6/9/2016 1:40	I think the @lenovo Jeep passed by #Miami on the road trip to #LenovoTechWorld, and you? https://t.co/BX2UmCJClo	0
